text,images,videos,gender
বাংলাদেশের অর্থনীতি এই সময়টায় দারুণ সব চ্যালেঞ্জের মধ্য দিয়ে যাচ্ছে। এর পেছনে বাইরের এবং ভেতরের কারণগুলো যুগপৎ কাজ করছে। শুধু বিদেশিদের দায়ী না করে একই সঙ্গে আমাদের নিজস্ব সামষ্টিক অর্থনীতির কাঠামোগত সমস্যাগুলোর উৎসও চিহ্নিত করার দরকার রয়েছে। আমাদের অর্থনীতি এখন অনেকটাই ‘গ্লোবালাইজড’। তাই বিশ্বায়নের সমকালীন চাপ ও তাপের প্রভাব তো পড়বেই। এমনই এক জটিল প্রেক্ষাপটে আগামী মাসে আসন্ন ২০২৪-২৫ অর্থবছরের জন্য বাজেট প্রস্তাব পেশ করা হবে। কাটছাঁটের বাজেট হলেও জনগণের অর্থনৈতিক সুরক্ষার প্… See more,[],[],m
"রবীন্দ্রনাথ এমন এক সময়ে প্রকৃতি ও পরিবেশের পক্ষে কথা বলতেন যখন বিশ্বে পরিবেশ আন্দোলন দানাই বাঁধেনি। তিনি বরাবরই প্রগতি ও সংরক্ষণের মাঝে সম্মিলন তথা ভারসাম্য বজায় রাখার পক্ষে ছিলেন। বর্তমানে যে হারে পরিবেশের বিপর্যয় ঘটেছে তার প্রতিফলন আমরা জলবায়ু পরিবর্তনের ধারা থেকেই বুঝতে পারছি। ড. আতিউর রহমানের মতে এই প্রেক্ষাপটে আমরা ফিরে যেতে পারি রবীন্দ্রনাথের উদ্দীপনামূলক গানে, কবিতায়, চিঠিতে ও প্রবন্ধে পরিবেশ রক্ষায় নতুন করে শপথ নেবার অভিপ্রায়ে। রবীন্দ্রজয়ন্তী উপলক্ষে এ বিষয়ে বিস্তারিত… See more",[],[],m
আজ (০৭ মে ২০২৪) দুবাইয়ে সাউথ এশিয়া মাইক্রোএন্টারপ্রেনিউরস নেটওয়ার্কক (এসএএমএন)-এর আয়োজনে চারদিনব্যাপি সাউথ এশিয়া – ফাইনান্সিয়াল ইনক্লুশন ট্রোইনিং (এস-এফআইটি) কর্মসূচির তৃতীয় দিনে অধ্যাপক ড. আতিউর রহমান ‘দক্ষিণ এশিয়ায় আর্থিক অন্তর্ভুক্তি ও ডিজিটাল রূপান্তর: বাংলাদেশের অভিজ্ঞতা’ শিরোনামে মূল নিবন্ধ উপস্থাপন করেন। এ নিবন্ধে তিনি দক্ষিণ এশিয়ায় আর্থিক সেবা খাতের ডিজিটাল রূপান্তরের অর্জন ও চ্যালেঞ্জগুলোর ওপর আলোকপাত করেছেন। এক্ষেত্রে বিশেষভাবে জোর দিয়েছেন এ অঞ্চলের আর্থিক খাতের ডিজ… See more,"['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/438093613_982856583197880_2329799611599235200_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=wBTSTafg4-4Q7kNvgFen5dO&_nc_ht=scontent.fird1-1.fna&oh=00_AYD9DnKVx1jTnHL0QZSZ8oMc_3w9ON3tDww7ToXoDxQGGg&oe=666F09F6', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/439893881_982856596531212_6946249314627726591_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Syq2LDVWgesQ7kNvgFCzLFk&_nc_ht=scontent.fird1-1.fna&oh=00_AYD1af4VeQHRrInBWC_jkQFi_qaovZ5qYh4QKP3lUNSuew&oe=666F1B84', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/441469247_982856586531213_4828467110491902977_n.jpg?stp=dst-jpg_p280x280&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=8_FtM9brQp8Q7kNvgFdLsXd&_nc_ht=scontent.fird1-1.fna&oh=00_AYB8XtL-EY6Exc7lHc7l5ZT3GG_eakyiYnXXqOUYnXcEcA&oe=666F303F', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/438162773_982856643197874_8539571776669913196_n.jpg?stp=dst-jpg_p280x280&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=VK9Y-lHlC24Q7kNvgF_D-tQ&_nc_ht=scontent.fird1-1.fna&oh=00_AYBO95MSfz-iO9awO5RYU1K-j_PDIFK-ydxCav8fWwh7RA&oe=666F315B']",[],m
"স্কুল অফ ওরিয়েন্টাল অ্যন্ড আফ্রিকান স্টাডিজ (সোয়াস) ইউনিভার্সিটি অফ লন্ডনের পক্ষ থেকে সারা বিশ্বে সুপরিচিত অর্থনীতিবিদ এবং ঢাকা বিশ্ববিদ্যালয়ের ইমেরিটাস অধ্যাপক ড. আতিউর রহমানকে এ বছরের সেপ্টেম্বর মাসে সম্মানসূচক ডক্টরেট দেয়া হচ্ছে। সোয়াস বিশ্ববিদ্যালয়ের উপাচার্য অধ্যাপক অ্যাডাম হাবিব ৩০ এপ্রিল ২০২৪-এ লেখা একটি আনুষ্ঠানিক পত্রের মাধ্যমে ড. আতিউরের এই সম্মাননা পাওয়ার বিষয়টি নিশ্চিত করেছেন। 
সোয়াস বিশ্ববিদ্যালয় সূত্র জানিয়েছে “একজন অর্থনীতিবিদ হিসেবে এবং আন্তর্জাতিক খ্যাতিসম্পন… See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/441385941_981045743378964_5939229369967423338_n.jpg?stp=dst-jpg_p180x540&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=UuLI7gpxvx0Q7kNvgG-6Idx&_nc_ht=scontent.fird1-1.fna&oh=00_AYB4Fat9Qo4OKGrYJz20SXvBdDrsDmxqh8ffTP6wmQxUrw&oe=666F339B'],[],m
আজ পয়লা মে। বিশ্ব শ্রম দিবস। শ্রমিকের স্বার্থ সংরক্ষণের পক্ষে অবস্থান নেবার দিন। এই দিবসে বাংলাদেশের আরেক নাম বঙ্গবন্ধুর শ্রমিক প্রীতির কথা শ্রদ্ধার সাথে স্মরণ করছি। বাংলাদেশের শিল্পখাতের বিকাশের পক্ষে তিনি ছিলেন নিবেদিত প্রাণ। তাই জাতির জনক বঙ্গবন্ধু যুদ্ধ-বিধ্বস্ত দেশ পুনর্গঠনে শিল্পখাতের বিকাশে যথাযথ অগ্রাধিকার দিয়েছিলেন। সেই নীতির অবিচ্ছেদ্য অংশ হিসেবেই শ্রমিক কল্যাণের প্রশ্নে ছিলেন তিনি আপোসহীন। একই সঙ্গে দেশ গড়ার কাজে সর্বাত্মকভাবে নিয়োজিত হতে শ্রমিকদের উদাত্ত আহ্বান জা… See more,"['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/438096343_979177000232505_5365975109659680131_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Guw9eDYBUnIQ7kNvgGEZsqh&_nc_ht=scontent.fird1-1.fna&oh=00_AYBLhs9fE1m_X7-YpjM4lxUHqSlfWAqxWatw8Vh1zw5CgQ&oe=666F37AB', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/438089386_979176996899172_6947152374930019697_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=zmbylFWd1C8Q7kNvgFaI68s&_nc_ht=scontent.fird1-1.fna&oh=00_AYC8CwjfkqWQB5jxl3FRmR9M3v6Ki49pZ_VV-aUIE8ybxw&oe=666F2E1E', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/438082518_979177003565838_2389020908500603136_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=dXyxiPRgGr8Q7kNvgHDMddJ&_nc_ht=scontent.fird1-1.fna&oh=00_AYBOcfUBBwzarrskatRGSngwPcBSwzjxvLPQ33ZAitziJA&oe=666F1DD8', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/438127902_979177070232498_7691364053566994488_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=LqkBOSy43RoQ7kNvgEdSFN0&_nc_ht=scontent.fird1-1.fna&oh=00_AYCqcGx87L2EQVc9wBupiNAAE17am060ClitSH_HblNhQw&oe=666F35E0']",[],m
"সামষ্টিক অর্থনৈতিক স্থিতিশীলতার প্রশ্নটি মুখ্য বিবেচনায় রেখেই এবারের বাজেটটি পেশ করা হবে।তাই বরাবর যে মাত্রায় প্রস্তাবিত বাজেটের আকার বাড়ানো হয় এবার তা হচ্ছে না বলেই মনে হয়। সামষ্টিক অর্থনৈতিক স্থিতিশীলতা রক্ষার স্বার্থেই এবার সংকোচনমুখী বাজেট হতে যাচ্ছে। এর প্রভাবে আগামি অর্থবছরের প্রবৃদ্ধির ওপর নিশ্চয় পড়বে। মূল্যস্ফীতি, টাকার মানের অবমূল্যায়ন এবং ডলার সরবরাহে কমতির কারণে বিনিয়োগে যে খরা দেখা দিয়েছে তা তো স্বীকার করতেই হবে। ব্যক্তি খাতে বিনিয়োগপ্রবাহ অতটা বলশালী না হওয়ায় আম… See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/440863915_977390903744448_5011795291532568947_n.jpg?stp=dst-jpg_p180x540&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=V726wSe7zWEQ7kNvgFZY7SJ&_nc_ht=scontent.fird1-1.fna&oh=00_AYB-9n3rR2O8CMuIlNJLUEcehb7i0pUnb3RQrh1JNNKefg&oe=666F391B'],[],m
"Given the prevailing geopolitical unrest and domestic macroeconomic challenges, Dr. Atiur Rahman believes the next National Budget ought to be a contractionary one. While he welcomes the NBR's moves to rationalize tax exemptions for bolstering revenues, he is also suggesting to be cautious with such moves. This is because the taxpayers have been bearing with high inflationary pressure. He is specially against imposing taxes on MFIs as raising their operational costs may hampe… See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/440848280_976757003807838_686343585717381700_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ySYx3ZWjl9UQ7kNvgGa5iws&_nc_ht=scontent.fird1-1.fna&oh=00_AYAhEirj1HkWB3Pecm8BFsDfwVS4phaR8ONb3t4Bjb4lUA&oe=666F19D5'],[],m
"ড. আতিউর রহমান মালয়েশিয়ার কুয়ালালামপুরে ইউসিএসআই বিশ্ববিদ্যালয়ে গতকাল (২৪ এপ্রিল ২০২৪) ‘ইকোনমিক ডেভেলপমেন্ট জার্নি অব মালয়েশিয়া এন্ড বাংলাদেশ’ শীর্ষক একটি বিশেষ বক্তৃতা প্রদান করেন। এই বিশেষ বক্তৃতায় বিগত পাঁচ দশকে মালয়েশিয়া এবং বাংলাদেশের অর্থনৈতিক অগ্রযাত্রার ওঠা-নামা ও নানামুখী অর্জনের পাশাপাশি আগামী দিনে দেশ দুটির সামনে যে সামষ্টিক অর্থনৈতিক চ্যালেঞ্জ রয়েছে তা তুলে ধরেন। তিনি বলেন যে, দুটি দেশই উল্লেখযোগ্য সামষ্টিক-অর্থনৈতিক সাফল্য অর্জন করলেও নিজস্ব বাস্তবতার নিরিখে তাদে… See more","['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/438811689_975814457235426_3999312794598102817_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=-OE6vob93AQQ7kNvgEJp_67&_nc_ht=scontent.fird1-1.fna&oh=00_AYAJoWyd1RRa5yrfDXOiBctupbfm4jVNBXgjsIedOBKDYg&oe=666F1038', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/438802528_975814553902083_1617010283045372248_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=kVguxilFAdsQ7kNvgEeVSVV&_nc_ht=scontent.fird1-1.fna&oh=00_AYCulXCuQ276csbVyIh_s4HrBon_UY5_Hcq8z-s0ab_pJw&oe=666F31B0', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/438102322_975814613902077_9114484118534104679_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=weoZ6n9PMn8Q7kNvgGp74oO&_nc_ht=scontent.fird1-1.fna&oh=00_AYDi47hswH9NAOx47gMf5kALuJsqODrjg4KXhasWs9T2Ag&oe=666F344C', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/438089243_975814670568738_6904986534391119482_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=J13x59hn_rUQ7kNvgHWmP93&_nc_ht=scontent.fird1-1.fna&oh=00_AYCL7v5Mzz9ToXcjyUjj9_i3h9MUGFVpB_2B3IojJ3hJ3w&oe=666F1A01']",[],m
"জুনের প্রথম সপ্তাহে জাতীয় সংসদের বাজেট অধিবেশন শুরু হবে। এতে আগামী অর্থবছরের বাজেট পেশ করা হবে। স্বাভাবিকভাবেই নীতিনির্ধারক ও বিশেষজ্ঞ থেকে শুরু করে তৃণমূল পর্যায়েও আসন্ন বাজেট নিয়ে আলোচনা শুরু হয়ে গেছে। এটিই হবে নতুন সরকারের প্রথম বাজেট। আগামী পাঁচ বছরে অর্থনীতি কোন পথে চলবে তার দিকনির্দেশনা দেওয়ার কথা এই বাজেটে। দেশের ভেতরেও দ্রব্যমূল্য, ব্যবসা-বাণিজ্যে বিনিয়োগের খরা এবং বৈদেশিক অর্থনীতির অস্থিতিশীলতার মতো বেশ কিছু চ্যালেঞ্জিং বিষয় আছে। এই পরিস্থিতি সামাল দিতে আমাদের বাজেট … See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/439259231_973914507425421_3087396172577684745_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Vd4DrsE4588Q7kNvgFymCTZ&_nc_ht=scontent.fird1-1.fna&oh=00_AYCWMOxAeOz37wKgdOzLPPL9xdNB3kBZd4_uJmLHqvqYlQ&oe=666F1C39'],[],m
"আজ বুধবার (১৭ এপ্রিল ২০২৪) ন্যাশনাল ডিফেন্স কলেজ কর্তৃক আয়োজিত ক্যাপ্সটোন কোর্সের একটি অধিবেশনে ""Sustainable Economic Development in Present Scenerio: Opportunities and Challenges for Bangladesh"" বিষয়ে মতবিনিময়ে অংশ নেবার সুযোগ পেয়েছিলাম। এখানে অংশগ্রহণ করেছেন দেশের উর্ধতন অংশিজনেরা। আমার উপস্থাপনার পরপরই সামরিক, বেসামরিক সরকারি কর্মকর্তা, এনজিও নেতাসহ সংসদ সদস্যগনও এই অধিবেশনে প্রাণবন্ত মতামত তুলে ধরেন। আমরা প্রত্যেকেই এই অধিবেশনে অনেক কিছুই শেখার সুযোগ পেয়েছি। ধন্যবাদ আয়োজকদের।","['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/439288983_971453394338199_8731994695379328121_n.jpg?stp=dst-jpg_p526x395&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=d05Xrl-utMkQ7kNvgF3A2vn&_nc_ht=scontent.fird1-1.fna&oh=00_AYDTxnPRGVWZdVhGGl04OwlAl9X5saPLQneQavpUpic0BQ&oe=666F1AB7', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/437986301_971453457671526_5152602654252483738_n.jpg?stp=dst-jpg_p526x395&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=vcte-cEPtTIQ7kNvgFjPv_2&_nc_ht=scontent.fird1-1.fna&oh=00_AYCdw9Hi0T9y7KVpSFwqy-Nowkj2Zke9Gx-OSaoslJwU9w&oe=666F254A', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/439223307_971453501004855_6824112875382228606_n.jpg?stp=dst-jpg_p526x395&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=pbC10ijFhvAQ7kNvgESj3fB&_nc_ht=scontent.fird1-1.fna&oh=00_AYBosPFKJgiUQCrLdLGmabzNZxpPWLMaNc4RlYTvHvCTtA&oe=666F130D']",[],m
"Bangladesh needs multi-pronged approach to set the economy right and create opportunities for bulding a trillion dollar economy!
-
The Foreign Investors' Chamber of Commerce and Industry (FICCI) organize monthly luncheon meeting to periodically engage leaders on Bangladesh's investment, trade and commerce related possibilities and opportunities at a hotel in the capital. Dr. Atiur Rahman, Emiretus Professor of University of Dhaka and Former Governor of Bangladesh Bank made th… See more","['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/436225362_970606511089554_8552086894737982737_n.jpg?stp=dst-jpg_p417x417&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=M5GxjippujIQ7kNvgFjawY-&_nc_ht=scontent.fird1-1.fna&oh=00_AYBsSC_1R9k2IDF-2N_Lw6lWt8bQ7F2NiOGHvV7McRKTMg&oe=666F04AC', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/437897693_970606541089551_2288252166189304869_n.jpg?stp=dst-jpg_p417x417&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=izS7XYid_sIQ7kNvgE997o2&_nc_ht=scontent.fird1-1.fna&oh=00_AYBWOz1AuxAEryA-xlALscgkFmsxYtM-eABq4Wuo9R-1tg&oe=666F0F23']",[],m
শিক্ষাজীবন থেকে শুরু করে পেশাদার গবেষক-অর্থনীতিবিদ হিসেবে ক্যারিয়ারের গোড়া থেকেই ড. আতিউর রহমান গণমুখী ও অন্তর্ভুক্তিমূলক উন্নয়নকে নিজের কাজের কেন্দ্রে রেখেছেন। ‘করে করে শেখা’ সেই জ্ঞান সাধারন মানুষের কল্যাণে কাজে লাগাবার চেষ্টা করেছেন যখনই কোনো না কোনো সুযোগ পেয়েছেন। এক্ষেত্রে সবচেয়ে বড় সুযোগ তিনি পেয়েছিলেন বাংলাদেশ ব্যাংকের দশম গভর্নর হিসেবে কাজ করার সময়। এ দায়িত্ব কাঁধে নিয়েই সহকর্মীদের সঙ্গে নিয়ে কাজে লেগে গিয়েছিলেন আর্থিক সেবা খাতের অন্তর্ভুক্তিমূলক রূপান্তরের পথ-নকশা তৈ… See more,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/437075582_970243834459155_626266689367937440_n.jpg?stp=dst-jpg_s640x640&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=PEKGrB5tT0oQ7kNvgHEDo1d&_nc_ht=scontent.fird1-1.fna&oh=00_AYDDgXP9p7Iri-q3ndszdrMmaMNRr4Te3T61o8H5mOuqVQ&oe=666F208D'],[],m
অর্থনীতিবিদ হিসেবে সব সময়ই আমি শুধু তত্ত্ব চর্চায় আটকে না থেকে গুণমুখী উন্নয়ন চিন্তাগুলো মাঠপর্যায়ে বাস্তবায়নে যুক্ত থাকতে সচেষ্ট হয়েছি। অন্তর্ভুক্তিমূলক উন্নয়নকেই সব সময় আমার গবেষণার কেন্দ্রে রেখেছি। গণমানুষের কল্যাণে অর্থনীতি চর্চাকে প্রাসঙ্গিক করার সুযোগ সবার জীবনে আসে না। সেই অর্থে আমি যথেষ্ট ভাগ্যবান বলা চলে। বড় একটি রাষ্ট্রায়ত্ব ব্যাংকের চেয়ারম্যান এবং বাংলাদেশ ব্যাংকের গভর্নর হিসেবে আমার গবেষনালব্ধ জ্ঞানকে সমাজের নিচের তলার মানুষের জন্য খানিকটা হলেও কাজে লাগাব… See more,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/434656229_966272378189634_7655161966776520259_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=vZm2rQDNZawQ7kNvgEJ_3XK&_nc_ht=scontent.fird1-1.fna&oh=00_AYCvaDmTIG0j5KjxL0cmVVI1AZjuMWpFViVT-skHOtkgfA&oe=666F1557'],[],m
সামষ্টিক অর্থনীতির স্থিতিশীলতা অর্জন এবং তাকে ধরে রাখাই এই মুহূর্তে সবচেয়ে বড়ো চ্যালেঞ্জ। সুদের হার খানিকটা নমনীয় করা সত্ত্বেও মূলস্ফিতি ধীর লয়ে কমছে। পাশের দেশ ভারতে  এখন মূল্যস্ফীতি পাঁচ শতাংশেরও কম । কিন্তু আমাদের তা নয় শতাংশের বেশি। শুধু সুদের হার বাড়িয়ে মূল্যস্ফীতিকে বাগে আনা বেশ কঠিনই মনে হচ্ছে। ভূ-রাজনৈতিক টানাপোড়েনের কারণে সরবরাহ চেইনে যে বিপর্যয় দেখা দিয়েছিল তাতে বিষয়টি বেশ জটিল হয়ে পড়েছে। জ্বালানি তেল ও আমদানি করা পণ্যের দাম হঠাৎ বেড়ে যাবার কারণে ডলারের চাহিদাও… See more,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/433127289_959308992219306_1029459115174280509_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Cc7ZvrCQpBIQ7kNvgGphVaZ&_nc_ht=scontent.fird1-1.fna&oh=00_AYAGlqzqiMK-vO7geUfVJiz7CS0serHQ35vByql3uoxPZg&oe=666F2D21'],[],m
"আজকের তারুণ্যের মধ্যে যদি আমরা বঙ্গবন্ধুর আদর্শ-গুণাবলি খুঁজে পাই, তাহলে এই দেশের উন্নতি নিয়ে ভয় নেই। কারণ আজকের তরুণরাই পারবে গড়ে তুলতে ভবিষ্যতের সোনার বাংলাদেশ। স্বাধীনতা দিবসে সেই প্রত্যাশাই রইলো।
স্বাধীনতা দিবস উপলক্ষ্যে ভিউজ বাংলাদেশের লেখাটি পড়তে ক্লিক করুন:https://viewsbangladesh.com/.../independence-of.../",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/434255247_958923278924544_9162765474740738632_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=GziUTX3JN-gQ7kNvgFHiS1z&_nc_ht=scontent.fird1-1.fna&oh=00_AYAE3AQYKNtA7tSAf3JFY3k9hxptrXRdSd9qbj5YTc3pDA&oe=666F2C28'],[],m
"ব্যাপকভিত্তিক আর্থিক অন্তর্ভুক্তির 
‍
সুবাদে বাংলাদেশে সামাজিক পিরামিডের পাটাতনে থাকা গ্রাহকদের কাছেও মানসম্পন্ন আর্থিক সেবা পৌঁছে দেয়া সম্ভব হয়েছে। পুরো অর্থনীতিই এর সুফল পাচ্ছে এ কথা সত্য। তবে আর্থিক সেবা খাতে বিরাজমান সুশাসনের চ্যালেঞ্জের কারণে এসব অর্জন হুমকির মুখে পড়তে পারে। সুশাসন নিশ্চিত করতে নানামুখী নীতি-উদ্যোগ নেয়া দরকার। তবে এসবের মধ্যে সবচেয়ে গুরুত্বপূর্ণ হলো গ্রাহকের আস্থা ধরে রাখা এবং উত্তরোত্তর এই আস্থার পরিবেশ যতোটা সম্ভভ বলশালী করা। এ জন্য ব্যাপকভিত্তিক ‘ফাইনান… See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/423236514_957811919035680_4594138456333100503_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Z_5FWgUr4MwQ7kNvgG8Re9e&_nc_ht=scontent.fird1-1.fna&oh=00_AYCVZZNZeFasxULJo5n3UZ7fqZJRuCAOQQX6jiO6cOoLzA&oe=666F30CF'],[],m
"গত ১২-১৪ বছরে বাংলাদেশের জিডিপিতে ম্যানুফ্যাকচারিং খাতের অবদান ক্রমান্বয়ে বৃদ্ধি পাচ্ছে। মূলত রপ্তানিমুখী বস্ত্রখাতই বাংলাদেশের প্রধান শিল্পখাত। আমাদের অর্থনৈতিক উন্নয়নের সবচেয়ে গুরুত্বপূর্ণ একটি স্তম্ভ এই খাত। রপ্তানি খাতকে আরও বেগবান করতে খুঁজতে হবে আরো সম্ভাবনাময় পণ্য। বাংলাদেশে এমন অনেক পণ্য আছে যা সহজেই আন্তর্জাতিক বাজারে স্থান করে নিতে পারে।সেজন্যে আমাদের বাড়াতে হবে রপ্তানি গন্তব্যের দেশসমূহ। 
-
শিল্প নিয়ে ভিউজ বাংলাদেশে প্রকাশিত লেখাটি পড়তে ক্লিক করুন: https://viewsba… See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/433456911_956047535878785_3463939083525006299_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=yM9sI4JRyokQ7kNvgEIyycK&_nc_ht=scontent.fird1-1.fna&oh=00_AYABWGo4WlSHYiMSIlJDt3KqoL5uGUQ5ji4-xsiBfgUyNQ&oe=666F2139'],[],m
"সকল অর্থেই তিনিই বাংলাদেশ। বাংলাদেশ নামটি তাঁরই দেয়া। আজীবন মুক্তিসংগ্রামী 
বঙ্গবন্ধুর আজ জন্মদিন। তিনি মনে করতেন জনগনই তাঁর জীবন। তাদের দুঃখ সুখের সমসাথী বঙ্গবন্ধুকে জানাই জন্মদিনের অশেষ শুভেচ্ছা। তিনি আছেন আমাদের নিঃশ্বাসে-প্রশ্বাসে। এভাবেই থাকবেন তিনি সর্বক্ষণ বাঙ্গালির মনেপ্রাণে। প্রকৃতিও লিখে যাবে প্রতিদিন মুজিব নামের নতুন কবিতা। তাই তো ‘ মুজিব গোলাপ হয়ে ফোটে, লালপদ্ম হয়ে ফোটে।’
-
জয় বাংলা। জয় বঙ্গবন্ধু।",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/432613658_953856662764539_834435717992359820_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=v50WeG-xAkYQ7kNvgEref57&_nc_ht=scontent.fird1-1.fna&oh=00_AYC9bptedJDxFmruWAwuin9eYhvTlavgtEgMS9sQcxki3A&oe=666F3071'],[],m
#public_bank #private_bank #governance #banking #bankaccount #financialliteracy #financemanagement #centralbanks ##InclusiveBanking ##greenfinance,[],[],m
"আমাদের রপ্তানি বাণিজ্য এখনও বহুমুখী নয়। পণ্য ও গন্তব্য-দুই বিচারেই কথাটি সত্য। যদিও টাকার অবমূল্যায়নের কারণে আমাদের পণ্য ও জনশক্তি রপ্তানি আয় বেশ খানিকটা বেড়েছে, কিন্তু বিনিময় হারের তারতম্যের কারণে ঐ আয়ের পুরোটা দেশে আসছে না। অনানুষ্ঠানিক পথে তার আসার পথ এখনও পুরোপুরি বন্ধ করা যায়নি। তবে বাংলাদেশ ব্যাংক ও আইন শৃঙ্খলা বাহিনী সমন্বিত ভাবে হুন্ডি তথা অনানুষ্ঠানিক আর্থিক লেনদেন বন্ধ করার নানা উদ্যোগ নিয়েছে। তবুও একথা অস্বীকার করার উপায় নেই যে আমরা সীমিতসংখ্যক দেশকে কেন্দ্র করেই … See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/431903825_951305183019687_1913586849579537883_n.jpg?stp=dst-jpg_s720x720&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=hwqTfEh7fw8Q7kNvgGe_ZnN&_nc_ht=scontent.fird1-1.fna&oh=00_AYAk1ANxceJyOhOLMK6Zjk6iqcMGR3hcbXENpyqObNR3LA&oe=666F2462'],[],m
