"attachments/0/style_list/0","attachments/0/style_list/1","attachments/0/style_list/2","attachments/0/style_list/3","attachments/0/style_list/4","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","likesCount","pageAdLibrary/id","pageAdLibrary/is_business_page_active","postTitle","profileId","profileName","profilePicture","profileUrl","text"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=969948130753193",,"2023-09-26T04:28:30.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfOTY5OTQ4MTMwNzUzMTkz","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV85Njk5NDgxMzA3NTMxOTM=","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid0UmyygtWC1bJ4gSpBtYinURsG5jDX4gC6bZxJniucWfJFeXM8C1SPxzNmegQXL6Ejl","Anzir Ahmed","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/426118732_7214918708591799_4293648376719094557_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=6AmT_ucalBoQ7kNvgG29rlb&_nc_ht=scontent.fcps3-1.fna&oh=00_AfBKpHiLArkpgDU56TlJykRkksiXtOhDYQfte-lAUI1EVQ&oe=663F990A","https://www.facebook.com/anzir.ahmed.7","Congratulations"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=274600058834577",,"2023-09-26T04:17:56.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfMjc0NjAwMDU4ODM0NTc3","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV8yNzQ2MDAwNTg4MzQ1Nzc=","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid02NpDtG27ZMvUX6dXJsreuhEwTfRsfcWJJqFF5kVdwwuUiLt3ekp5J8TrP6sSq9L4Al","Thowhid Fattah","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/428666260_10232993163551492_4899732707212330751_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=7NXki0H-9x8Q7kNvgHVTTfN&_nc_ht=scontent.fcps3-1.fna&oh=00_AfAarKEqoJ8sgiPBLOc4mNBJtHZHZ8rWsWudmyiMnPrujA&oe=663F95CC","https://www.facebook.com/thowhid.fattah","Congratulations ❤️❤️❤️"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=1159597654794105",,"2023-09-26T04:13:59.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfMTE1OTU5NzY1NDc5NDEwNQ==","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV8xMTU5NTk3NjU0Nzk0MTA1","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid0VmY6RhFRG8zi5nCmMp7mJpqQgPqbLbm21pRBmRLPtVMFqMNP3iRDwdFXkaCZtawBl","Tipu Sultan","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/367401226_973778947028273_7539997058907522175_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=r4Ii11wPBoAQ7kNvgH1ksSP&_nc_ht=scontent.fcps3-1.fna&oh=00_AfDD3mmOFy63Nv-TluVsBb0cCeD-JevGouJduB2rL1aEMQ&oe=663FBD75","https://www.facebook.com/people/Tipu-Sultan/pfbid0VmY6RhFRG8zi5nCmMp7mJpqQgPqbLbm21pRBmRLPtVMFqMNP3iRDwdFXkaCZtawBl/","masaallah congratulations"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=1004856990792310",,"2023-09-26T03:55:25.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfMTAwNDg1Njk5MDc5MjMxMA==","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV8xMDA0ODU2OTkwNzkyMzEw","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","1271711271","Palash Sharker","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/428709425_10230836040705862_8227879744876365252_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=QQtCU5rjaaQQ7kNvgHKLxpm&_nc_ht=scontent.fcps3-1.fna&oh=00_AfCQytT1ch1llR5YIXe6jmgvWJlnQWmWioyh34io1Dr0MA&oe=663FA083","https://www.facebook.com/palash.sharker","Congratulations!!!❤️ সুজন ভাই"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=235322349164444",,"2023-09-26T03:36:36.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfMjM1MzIyMzQ5MTY0NDQ0","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV8yMzUzMjIzNDkxNjQ0NDQ=","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid02LTvpX6CpktR3cK6RbQVDTqqGozR8wZwxSUaBjXzpboYDPoweXJTCZt83zAkR2o6fl","Dipok Murshed","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/225848313_10224220499277941_369685492666482341_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=GS4PNkpEBc8Q7kNvgFsvvpO&_nc_ht=scontent.fcps3-1.fna&oh=00_AfD2oQcxa6aMiDb9B2_BO8CKHgIs_wOhryLdh9VlYaKRRw&oe=663FBE14","https://www.facebook.com/dipok.murshed","Congratulations"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=1052566219230293",,"2023-09-26T03:34:02.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfMTA1MjU2NjIxOTIzMDI5Mw==","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV8xMDUyNTY2MjE5MjMwMjkz","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid0PgThFhq9gThGupZkJKBZsXcAwUWXjXCxpV8u9sYajLxeknjgusvmPnLkjvJokPF2l","Lima Labiba","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/348681804_1735692780198848_6490857907791319471_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=MT0RTAAgEXsQ7kNvgGQ_f3k&_nc_ht=scontent.fcps3-1.fna&oh=00_AfC400hb000PbcoDBu71IrTMjlPae6VQlNa7As_V_m9w8w&oe=663F8953","https://www.facebook.com/lima.labiba","Congratulations 💕💕💕"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=1167126438008921",,"2023-09-26T03:25:48.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfMTE2NzEyNjQzODAwODkyMQ==","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV8xMTY3MTI2NDM4MDA4OTIx","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid0uSCUu2WhwLh6f6xCV9friBRWHxahmhU8dTRtLMFGUpYqiyNa9J6VQPV7K3cEoVJnl","Muhammad Zakaria","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/428442883_7461982320512628_5430782932542340194_n.jpg?stp=c0.1.32.32a_cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=y2fLCj44OKAQ7kNvgG2Ls4A&_nc_ht=scontent.fcps3-1.fna&oh=00_AfDfSIuLYSiRLbny68cQi-q5KERNyyk1e50WaXxIxBIQ-w&oe=663F8C8E","https://www.facebook.com/muhammad.zakaria.9404","Congratulations!!!❤️"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=1321333108518813",,"2023-09-26T01:08:49.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfMTMyMTMzMzEwODUxODgxMw==","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV8xMzIxMzMzMTA4NTE4ODEz","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid06tJkdubUdN7UW57TUTG9BR3E16MPTYo7ZQaZfhvAFDtYbdfCoRyTUbKtByFztHn5l","Zannatul Ferdous","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/415499576_1108144577263756_6565195426650156032_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ERFNupqQs1AQ7kNvgHMA875&_nc_ht=scontent.fcps3-1.fna&oh=00_AfC8Y2AVewlppSrgt-wP1n4wL2q3MlEXjAPkpPuEb009Ng&oe=663F8E91",,"Mashallah , congratulations."
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=210777212017585",,"2023-09-26T01:06:46.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfMjEwNzc3MjEyMDE3NTg1","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV8yMTA3NzcyMTIwMTc1ODU=","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid0QRP2hMSaXmNPCVcTbrQe5tj1ozhPLEapA7w6Ad6dWxpQjHc2AkNN3GcqBrFdwWvtl","Mufti Taheruzzaman","https://scontent.fcps3-1.fna.fbcdn.net/v/t1.6435-1/154519647_259278459107468_2234543947301334382_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=uinwjONo7fYQ7kNvgGRuPGv&_nc_ht=scontent.fcps3-1.fna&oh=00_AfDdG0c6t6So9GVSK6-qwKTFW0N56KgKWXQ1-WWipXSbPA&oe=66613D97","https://www.facebook.com/mufti.taheruzzaman.9","অভিনন্দন"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=1402402427376700",,"2023-09-26T00:18:24.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfMTQwMjQwMjQyNzM3NjcwMA==","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV8xNDAyNDAyNDI3Mzc2NzAw","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid0uE8vDAwPdN6QHj1V1P3SRy9JfkKbe6njaDTNvuCipqYMRLvFg6RojB8iVopg32Pl","Jami Jamal","https://scontent.fcps3-1.fna.fbcdn.net/v/t1.6435-1/133837773_10225301730308878_1614535895130810053_n.jpg?stp=c7.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=B4q4BGSYy5AQ7kNvgFd4Tfm&_nc_ht=scontent.fcps3-1.fna&oh=00_AfD7IL7V6UzEABmR5J42nf7uVg0dauKNjVRTiukP7Ntdag&oe=66613D43","https://www.facebook.com/jami.jamal.3","Congratulations, bhai!"
"animated_image_autoplay","animated_image_share","image_share","share","fallback","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=299271919384464",,"2023-09-25T22:35:09.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfMjk5MjcxOTE5Mzg0NDY0","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV8yOTkyNzE5MTkzODQ0NjQ=","0",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","1165072097","Uzzal Hossain","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/435524674_10224093212775823_6196899741015372360_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=06GmwnO2iXsQ7kNvgE56-Sk&_nc_ht=scontent.fcps3-1.fna&oh=00_AfCYOrsWo7sZHW8jCvAVUsu289FqKtv9uuOaFrrpYstsAA&oe=663F9A6F","https://www.facebook.com/uzzalhossain77","Ma Sha Allah congratulations and best of luck."
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=382484101459596",,"2023-09-25T21:32:44.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfMzgyNDg0MTAxNDU5NTk2","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV8zODI0ODQxMDE0NTk1OTY=","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","100000410998088","Ashrafun Nahar Leuza","https://scontent.fcps3-1.fna.fbcdn.net/v/t1.6435-1/30688716_1935180766505604_8030738057743302656_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2AiAS5iYwCYQ7kNvgE9plQd&_nc_ht=scontent.fcps3-1.fna&oh=00_AfBzKot9xQLe-oPXRRfsAppY5F5SmI5GfARPhWY2wkTwhQ&oe=66615651","https://www.facebook.com/ashrafun.naharleuza","Congratulations 🎉🎈🎊"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=861711951717531",,"2023-09-25T19:44:12.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfODYxNzExOTUxNzE3NTMx","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV84NjE3MTE5NTE3MTc1MzE=","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid0wo3DYyCKBisZyi4v3JDw5DbC8mjtTuDEtDBt3A9thj4iUak2Boxd1Jeb7LW4D2GGl","Azim Uddin","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/343080670_1414115159388995_3802544919211697175_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=AVLIboQO49oQ7kNvgGyQb7f&_nc_ht=scontent.fcps3-1.fna&oh=00_AfBNGCPVwgCSNXzZmB-14nQGXVAwW_4_U8D3gctcnkIN3A&oe=663FA000","https://www.facebook.com/azim.shihab.77","Congratulations!"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=307555088587633",,"2023-09-25T19:36:42.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfMzA3NTU1MDg4NTg3NjMz","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV8zMDc1NTUwODg1ODc2MzM=","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","684292364","Golam Rahman","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/436382030_10161353329052365_3152457461692459949_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=xF3p-Ei5QTwQ7kNvgG76ntF&_nc_ht=scontent.fcps3-1.fna&oh=00_AfBur9QPCM3fL3C6G0OzuL2Aelr_qvXC-dP6wFtHzjYIDA&oe=663F9A56",,"Congratulations 
and best wishes"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=1030966598324578",,"2023-09-25T19:07:39.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfMTAzMDk2NjU5ODMyNDU3OA==","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV8xMDMwOTY2NTk4MzI0NTc4","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid0Uw3iTi9V4szaNkDPNEoEQ6JFWXZZaMcNTY7dv4Bvt25W1Dg1tKnbP2e2sCthJfpSl","Tm Mamun","https://scontent.fcps3-1.fna.fbcdn.net/v/t1.6435-1/69593379_10219717602668480_5117709384385822720_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=rs6qxKRKCX8Q7kNvgEyMHgt&_nc_ht=scontent.fcps3-1.fna&oh=00_AfAmaWk7N4h2fhnWhdfmXD5e_KeV2rPAkMYxted_q_Qf2g&oe=66613185","https://www.facebook.com/tm.mamun.3","Alhamdulillah , Congratulations"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=822746455988214",,"2023-09-25T17:32:21.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfODIyNzQ2NDU1OTg4MjE0","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV84MjI3NDY0NTU5ODgyMTQ=","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid0SDtr3JitysNK86et26DAkBgRPnvV8AqPpdR1LZRDq9nRCjBqtBPUAuyqydkxbZaHl","Shahiduzzaman Biplob","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/346986381_9308261145882379_7273589198596424100_n.jpg?stp=c0.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2HwACziJVrMQ7kNvgG7zPk7&_nc_ht=scontent.fcps3-1.fna&oh=00_AfBeSss4FT0kkHcQy1SNyO3PbtjJ9eI_r2gnvthDa4sQIg&oe=663F91C9","https://www.facebook.com/sz.biplob","Congratulations 💕💕💕"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=558827229702566",,"2023-09-25T17:32:07.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfNTU4ODI3MjI5NzAyNTY2","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV81NTg4MjcyMjk3MDI1NjY=","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid0a6ikK4nAMLhR26LL5ibSPRJL5Ve546tJ7i3sX7xd5Ak1gcQKbtuTYRMiUHoLqkrFl","Sumaiya Binta Islam","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/438083000_3641236482799871_7006480528840921952_n.jpg?stp=c0.5.32.32a_cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=sjbtNm29FUcQ7kNvgG4Gauz&_nc_ht=scontent.fcps3-1.fna&oh=00_AfCq06d7zxnfLVDo3BPwHlFUGwue4f8FrL9IdGwzXjIIEw&oe=663FB053","https://www.facebook.com/SumaiyaBinta.Islamm","Congratulations bhaia, masha allah"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=830845625183627",,"2023-09-25T17:26:07.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfODMwODQ1NjI1MTgzNjI3","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV84MzA4NDU2MjUxODM2Mjc=","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid02cxidGfSLCaZoEJGpuGYSwDQ6B8TF9rsxoJgFkqTzuoHWSnnznNPw4o9rZf8Ase1Ul","Apurba Alauddin","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/420425699_10231298841844702_1346115027509494363_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=DYbUzljgDZoQ7kNvgE8Ew6-&_nc_ht=scontent.fcps3-1.fna&oh=00_AfD6IR4qcsqA1afI8T13vp-MKrM1dq5gsAN2j-cwtmB0gQ&oe=663F9E34",,"Congratulations!! ❤️"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=6753550658017279",,"2023-09-25T17:25:05.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfNjc1MzU1MDY1ODAxNzI3OQ==","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV82NzUzNTUwNjU4MDE3Mjc5","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","1112774228","Mohammad Kaikobad Akbar","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/382228577_10229163107078269_3520668922442534871_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=3hEb2AgBOr8Q7kNvgGEwaKD&_nc_ht=scontent.fcps3-1.fna&oh=00_AfAuwRCOwEH9v7ArHnnLZRfjMBqcgWAmG4FqDdmuCYstHw&oe=663FB421","https://www.facebook.com/MohammadKaikobadAkbar","Congratulations"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=1501007690661835",,"2023-09-25T17:24:59.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfMTUwMTAwNzY5MDY2MTgzNQ==","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV8xNTAxMDA3NjkwNjYxODM1","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid0MNnehe31MksiEzDdCraDjezKmVEw5Fv4Ke1VbMGZkHmqv6QzmxMpu2jUJSXaipKfl","Azizur Rahman Ripon","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/436256058_10228394330416960_8660204652390538678_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=lFcmcItJwsYQ7kNvgFoWrKi&_nc_ht=scontent.fcps3-1.fna&oh=00_AfAA6OIaLPgf2cZ-eysWW0uCnBGdLfCvjPNtiPIrAM5kMA&oe=663FA4EF","https://www.facebook.com/azizur.r.ripon","Congratulations 👏👏👏"
